Event_Year;Event_Name;Runner_Gender;Runner_Age;AG;Running_Time_sec;Running_Time_min;Speed_km_h
2017;Hallwilerseelauf;Male;35;M35;6604;110.07;11.5
2002;Hallwilerseelauf;Male;38;M35;6604;110.07;11.5
2013;Hallwilerseelauf;Male;41;M40;6605;110.08;11.5
2008;Hallwilerseelauf;Male;44;M40;6605;110.08;11.5
2010;Hallwilerseelauf;Male;54;M50;6605;110.08;11.5
2017;Hallwilerseelauf;Male;19;M18;6605;110.08;11.5
2011;Hallwilerseelauf;Male;25;M25;6605;110.08;11.5
2009;Hallwilerseelauf;Male;46;M45;6605;110.08;11.5
2009;Hallwilerseelauf;Male;59;M55;6605;110.08;11.5
2014;Hallwilerseelauf;Male;34;M30;6605;110.08;11.5
2010;Hallwilerseelauf;Male;44;M40;6605;110.08;11.5
2019;Hallwilerseelauf;Male;47;M45;6605;110.08;11.5
2013;Hallwilerseelauf;Male;20;M20;6605;110.08;11.5
2019;Hallwilerseelauf;Male;43;M40;6605;110.08;11.5
2009;Hallwilerseelauf;Male;46;M45;6605;110.08;11.5
2001;Hallwilerseelauf;Male;38;M35;6605;110.08;11.5
2010;Hallwilerseelauf;Male;43;M40;6605;110.08;11.5
2016;Hallwilerseelauf;Male;33;M30;6605;110.08;11.5
2011;Hallwilerseelauf;Male;41;M40;6605;110.08;11.5
2012;Hallwilerseelauf;Male;41;M40;6605;110.08;11.5
2011;Hallwilerseelauf;Male;46;M45;6605;110.08;11.5
2004;Hallwilerseelauf;Male;55;M55;6605;110.08;11.5
2011;Hallwilerseelauf;Male;57;M55;6605;110.08;11.5
2018;Hallwilerseelauf;Male;23;M20;6605;110.08;11.5
2006;Hallwilerseelauf;Male;32;M30;6605;110.08;11.5
2010;Hallwilerseelauf;Male;47;M45;6605;110.08;11.5
2018;Hallwilerseelauf;Male;52;M50;6606;110.1;11.5
2008;Hallwilerseelauf;Male;41;M40;6606;110.1;11.5
2014;Hallwilerseelauf;Male;39;M35;6606;110.1;11.5
2012;Hallwilerseelauf;Male;41;M40;6606;110.1;11.5
2015;Hallwilerseelauf;Male;52;M50;6606;110.1;11.5
2015;Hallwilerseelauf;Male;63;M60;6606;110.1;11.5
2003;Hallwilerseelauf;Male;35;M35;6606;110.1;11.5
2014;Hallwilerseelauf;Male;39;M35;6606;110.1;11.5
2013;Hallwilerseelauf;Male;58;M55;6606;110.1;11.5
2011;Hallwilerseelauf;Male;51;M50;6606;110.1;11.5
2000;Hallwilerseelauf;Male;39;M35;6606;110.1;11.5
2003;Hallwilerseelauf;Male;46;M45;6606;110.1;11.5
2012;Hallwilerseelauf;Male;51;M50;6606;110.1;11.5
2012;Hallwilerseelauf;Male;57;M55;6606;110.1;11.5
2011;Hallwilerseelauf;Male;51;M50;6606;110.1;11.5
2009;Hallwilerseelauf;Male;40;M40;6606;110.1;11.5
2006;Hallwilerseelauf;Male;37;M35;6607;110.12;11.5
2002;Hallwilerseelauf;Male;39;M35;6607;110.12;11.5
2016;Hallwilerseelauf;Male;49;M45;6607;110.12;11.5
2009;Hallwilerseelauf;Male;27;M25;6607;110.12;11.5
2014;Hallwilerseelauf;Male;44;M40;6607;110.12;11.5
2019;Hallwilerseelauf;Male;45;M45;6607;110.12;11.5
2011;Hallwilerseelauf;Male;59;M55;6607;110.12;11.5
2014;Hallwilerseelauf;Male;52;M50;6607;110.12;11.5
2013;Hallwilerseelauf;Male;55;M55;6607;110.12;11.5
2017;Hallwilerseelauf;Male;61;M60;6607;110.12;11.5
2011;Hallwilerseelauf;Male;34;M30;6607;110.12;11.5
1999;Hallwilerseelauf;Male;44;M40;6607;110.12;11.5
2013;Hallwilerseelauf;Male;45;M45;6607;110.12;11.5
2009;Hallwilerseelauf;Male;56;M55;6607;110.12;11.5
2000;Hallwilerseelauf;Male;45;M45;6607;110.12;11.5
2018;Hallwilerseelauf;Male;55;M55;6607;110.12;11.5
2014;Hallwilerseelauf;Male;64;M60;6607;110.12;11.5
2009;Hallwilerseelauf;Male;52;M50;6608;110.13;11.5
2006;Hallwilerseelauf;Male;37;M35;6608;110.13;11.49
2017;Hallwilerseelauf;Male;44;M40;6608;110.13;11.49
2014;Hallwilerseelauf;Male;47;M45;6608;110.13;11.49
2009;Hallwilerseelauf;Male;49;M45;6608;110.13;11.49
2006;Hallwilerseelauf;Male;38;M35;6608;110.13;11.49
2011;Hallwilerseelauf;Male;49;M45;6608;110.13;11.49
2011;Hallwilerseelauf;Male;38;M35;6608;110.13;11.49
2014;Hallwilerseelauf;Male;40;M40;6608;110.13;11.49
2012;Hallwilerseelauf;Male;43;M40;6608;110.13;11.49
2019;Hallwilerseelauf;Male;44;M40;6608;110.13;11.49
2004;Hallwilerseelauf;Male;45;M45;6608;110.13;11.49
2019;Hallwilerseelauf;Male;52;M50;6608;110.13;11.49
2003;Hallwilerseelauf;Male;49;M45;6608;110.13;11.49
2015;Hallwilerseelauf;Male;51;M50;6608;110.13;11.49
2014;Hallwilerseelauf;Male;75;M75;6608;110.13;11.49
2017;Hallwilerseelauf;Male;37;M35;6608;110.13;11.49
1999;Hallwilerseelauf;Male;39;M35;6608;110.13;11.49
2010;Hallwilerseelauf;Male;49;M45;6608;110.13;11.49
2014;Hallwilerseelauf;Male;47;M45;6609;110.15;11.49
2008;Hallwilerseelauf;Male;59;M55;6609;110.15;11.49
2011;Hallwilerseelauf;Male;31;M30;6609;110.15;11.49
2003;Hallwilerseelauf;Male;40;M40;6609;110.15;11.49
2019;Hallwilerseelauf;Male;47;M45;6609;110.15;11.49
2009;Hallwilerseelauf;Male;49;M45;6609;110.15;11.49
2008;Hallwilerseelauf;Male;27;M25;6609;110.15;11.49
2005;Hallwilerseelauf;Male;45;M45;6609;110.15;11.49
2004;Hallwilerseelauf;Male;61;M60;6609;110.15;11.49
2017;Hallwilerseelauf;Male;44;M40;6609;110.15;11.49
2018;Hallwilerseelauf;Male;32;M30;6609;110.15;11.49
2007;Hallwilerseelauf;Male;34;M30;6609;110.15;11.49
2002;Hallwilerseelauf;Male;22;M20;6609;110.15;11.49
2015;Hallwilerseelauf;Male;49;M45;6609;110.15;11.49
2001;Hallwilerseelauf;Male;55;M55;6609;110.15;11.49
2018;Hallwilerseelauf;Male;30;M30;6609;110.15;11.49
2019;Hallwilerseelauf;Male;49;M45;6609;110.15;11.49
2016;Hallwilerseelauf;Male;27;M25;6610;110.17;11.49
2019;Hallwilerseelauf;Male;53;M50;6610;110.17;11.49
2002;Hallwilerseelauf;Male;54;M50;6610;110.17;11.49
2005;Hallwilerseelauf;Male;30;M30;6610;110.17;11.49
2009;Hallwilerseelauf;Male;28;M25;6610;110.17;11.49
2009;Hallwilerseelauf;Male;39;M35;6610;110.17;11.49
2006;Hallwilerseelauf;Male;52;M50;6610;110.17;11.49
2007;Hallwilerseelauf;Male;58;M55;6610;110.17;11.49
2017;Hallwilerseelauf;Male;36;M35;6610;110.17;11.49
2016;Hallwilerseelauf;Male;50;M50;6610;110.17;11.49
2005;Hallwilerseelauf;Male;39;M35;6611;110.18;11.49
2007;Hallwilerseelauf;Male;41;M40;6611;110.18;11.49
2010;Hallwilerseelauf;Male;63;M60;6611;110.18;11.49
2014;Hallwilerseelauf;Male;33;M30;6611;110.18;11.49
2014;Hallwilerseelauf;Male;40;M40;6611;110.18;11.49
2014;Hallwilerseelauf;Male;49;M45;6611;110.18;11.49
2011;Hallwilerseelauf;Male;64;M60;6611;110.18;11.49
2004;Hallwilerseelauf;Male;34;M30;6611;110.18;11.49
2013;Hallwilerseelauf;Male;28;M25;6611;110.18;11.49
2018;Hallwilerseelauf;Male;41;M40;6611;110.18;11.49
2006;Hallwilerseelauf;Male;47;M45;6611;110.18;11.49
2015;Hallwilerseelauf;Male;43;M40;6612;110.2;11.49
2007;Hallwilerseelauf;Male;49;M45;6612;110.2;11.49
2017;Hallwilerseelauf;Male;41;M40;6612;110.2;11.49
2005;Hallwilerseelauf;Male;44;M40;6612;110.2;11.49
2011;Hallwilerseelauf;Male;45;M45;6612;110.2;11.49
2000;Hallwilerseelauf;Male;56;M55;6612;110.2;11.49
2006;Hallwilerseelauf;Male;56;M55;6612;110.2;11.49
2011;Hallwilerseelauf;Male;31;M30;6612;110.2;11.49
2003;Hallwilerseelauf;Male;40;M40;6612;110.2;11.49
2015;Hallwilerseelauf;Male;34;M30;6612;110.2;11.49
2002;Hallwilerseelauf;Male;37;M35;6612;110.2;11.49
2015;Hallwilerseelauf;Male;47;M45;6612;110.2;11.49
2012;Hallwilerseelauf;Male;40;M40;6612;110.2;11.49
2008;Hallwilerseelauf;Male;53;M50;6613;110.22;11.49
1999;Hallwilerseelauf;Male;26;M25;6613;110.22;11.49
2013;Hallwilerseelauf;Male;30;M30;6613;110.22;11.49
2000;Hallwilerseelauf;Male;39;M35;6613;110.22;11.49
2005;Hallwilerseelauf;Male;41;M40;6613;110.22;11.49
2019;Hallwilerseelauf;Male;46;M45;6613;110.22;11.49
2015;Hallwilerseelauf;Male;52;M50;6613;110.22;11.49
2016;Hallwilerseelauf;Male;38;M35;6613;110.22;11.49
2004;Hallwilerseelauf;Male;43;M40;6613;110.22;11.49
2011;Hallwilerseelauf;Male;31;M30;6613;110.22;11.49
2016;Hallwilerseelauf;Male;46;M45;6613;110.22;11.49
2013;Hallwilerseelauf;Male;53;M50;6613;110.22;11.49
2007;Hallwilerseelauf;Male;34;M30;6613;110.22;11.49
2009;Hallwilerseelauf;Male;51;M50;6613;110.22;11.49
2001;Hallwilerseelauf;Male;52;M50;6613;110.22;11.49
2004;Hallwilerseelauf;Male;56;M55;6613;110.22;11.49
2006;Hallwilerseelauf;Male;42;M40;6613;110.22;11.48
2015;Hallwilerseelauf;Male;48;M45;6613;110.22;11.48
2014;Hallwilerseelauf;Male;31;M30;6614;110.23;11.48
2018;Hallwilerseelauf;Male;42;M40;6614;110.23;11.48
2010;Hallwilerseelauf;Male;43;M40;6614;110.23;11.48
2009;Hallwilerseelauf;Male;32;M30;6614;110.23;11.48
2008;Hallwilerseelauf;Male;42;M40;6614;110.23;11.48
2011;Hallwilerseelauf;Male;52;M50;6614;110.23;11.48
2018;Hallwilerseelauf;Male;56;M55;6614;110.23;11.48
2004;Hallwilerseelauf;Male;26;M25;6614;110.23;11.48
2017;Hallwilerseelauf;Male;52;M50;6614;110.23;11.48
2005;Hallwilerseelauf;Male;34;M30;6614;110.23;11.48
2018;Hallwilerseelauf;Male;37;M35;6614;110.23;11.48
2019;Hallwilerseelauf;Male;40;M40;6614;110.23;11.48
2006;Hallwilerseelauf;Male;49;M45;6614;110.23;11.48
1999;Hallwilerseelauf;Male;32;M30;6614;110.23;11.48
2007;Hallwilerseelauf;Male;42;M40;6614;110.23;11.48
2014;Hallwilerseelauf;Male;49;M45;6614;110.23;11.48
2019;Hallwilerseelauf;Male;32;M30;6614;110.23;11.48
2006;Hallwilerseelauf;Male;39;M35;6614;110.23;11.48
2004;Hallwilerseelauf;Male;46;M45;6614;110.23;11.48
2017;Hallwilerseelauf;Male;25;M25;6615;110.25;11.48
2003;Hallwilerseelauf;Male;54;M50;6615;110.25;11.48
2006;Hallwilerseelauf;Male;57;M55;6615;110.25;11.48
2012;Hallwilerseelauf;Male;21;M20;6615;110.25;11.48
2002;Hallwilerseelauf;Male;24;M20;6615;110.25;11.48
2003;Hallwilerseelauf;Male;29;M25;6615;110.25;11.48
2009;Hallwilerseelauf;Male;47;M45;6615;110.25;11.48
2007;Hallwilerseelauf;Male;18;M18;6615;110.25;11.48
2000;Hallwilerseelauf;Male;45;M45;6615;110.25;11.48
2004;Hallwilerseelauf;Male;46;M45;6615;110.25;11.48
2018;Hallwilerseelauf;Male;21;M20;6615;110.25;11.48
2009;Hallwilerseelauf;Male;28;M25;6615;110.25;11.48
2009;Hallwilerseelauf;Male;43;M40;6615;110.25;11.48
2016;Hallwilerseelauf;Male;40;M40;6615;110.25;11.48
2016;Hallwilerseelauf;Male;26;M25;6615;110.25;11.48
2007;Hallwilerseelauf;Male;31;M30;6615;110.25;11.48
2015;Hallwilerseelauf;Male;41;M40;6615;110.25;11.48
2009;Hallwilerseelauf;Male;55;M55;6615;110.25;11.48
2013;Hallwilerseelauf;Male;25;M25;6616;110.27;11.48
2018;Hallwilerseelauf;Male;30;M30;6616;110.27;11.48
2008;Hallwilerseelauf;Male;42;M40;6616;110.27;11.48
2017;Hallwilerseelauf;Male;46;M45;6616;110.27;11.48
2005;Hallwilerseelauf;Male;60;M60;6616;110.27;11.48
2015;Hallwilerseelauf;Male;36;M35;6616;110.27;11.48
2006;Hallwilerseelauf;Male;37;M35;6616;110.27;11.48
2012;Hallwilerseelauf;Male;48;M45;6616;110.27;11.48
2018;Hallwilerseelauf;Male;50;M50;6616;110.27;11.48
2004;Hallwilerseelauf;Male;37;M35;6616;110.27;11.48
2008;Hallwilerseelauf;Male;45;M45;6616;110.27;11.48
2011;Hallwilerseelauf;Male;47;M45;6616;110.27;11.48
2016;Hallwilerseelauf;Male;32;M30;6616;110.27;11.48
2011;Hallwilerseelauf;Male;37;M35;6616;110.27;11.48
2006;Hallwilerseelauf;Male;32;M30;6616;110.27;11.48
2015;Hallwilerseelauf;Male;51;M50;6616;110.27;11.48
2012;Hallwilerseelauf;Male;33;M30;6616;110.27;11.48
2012;Hallwilerseelauf;Male;37;M35;6616;110.27;11.48
2005;Hallwilerseelauf;Male;40;M40;6616;110.27;11.48
2003;Hallwilerseelauf;Male;44;M40;6616;110.27;11.48
2013;Hallwilerseelauf;Male;35;M35;6616;110.27;11.48
2008;Hallwilerseelauf;Male;33;M30;6617;110.28;11.48
2012;Hallwilerseelauf;Male;38;M35;6617;110.28;11.48
2018;Hallwilerseelauf;Male;44;M40;6617;110.28;11.48
2010;Hallwilerseelauf;Male;29;M25;6617;110.28;11.48
2011;Hallwilerseelauf;Male;47;M45;6617;110.28;11.48
2014;Hallwilerseelauf;Male;50;M50;6617;110.28;11.48
2008;Hallwilerseelauf;Male;54;M50;6617;110.28;11.48
2011;Hallwilerseelauf;Male;26;M25;6617;110.28;11.48
2001;Hallwilerseelauf;Male;36;M35;6617;110.28;11.48
2010;Hallwilerseelauf;Male;39;M35;6617;110.28;11.48
2017;Hallwilerseelauf;Male;49;M45;6617;110.28;11.48
2013;Hallwilerseelauf;Male;50;M50;6617;110.28;11.48
2013;Hallwilerseelauf;Male;58;M55;6617;110.28;11.48
2007;Hallwilerseelauf;Male;39;M35;6618;110.3;11.48
2013;Hallwilerseelauf;Male;51;M50;6618;110.3;11.48
2000;Hallwilerseelauf;Male;48;M45;6618;110.3;11.48
2013;Hallwilerseelauf;Male;21;M20;6618;110.3;11.48
2014;Hallwilerseelauf;Male;42;M40;6618;110.3;11.48
2010;Hallwilerseelauf;Male;57;M55;6618;110.3;11.48
2019;Hallwilerseelauf;Male;35;M35;6618;110.3;11.48
2008;Hallwilerseelauf;Male;39;M35;6618;110.3;11.48
2012;Hallwilerseelauf;Male;41;M40;6618;110.3;11.48
2012;Hallwilerseelauf;Male;55;M55;6618;110.3;11.48
2017;Hallwilerseelauf;Male;27;M25;6618;110.3;11.48
2000;Hallwilerseelauf;Male;46;M45;6619;110.32;11.48
2017;Hallwilerseelauf;Male;34;M30;6619;110.32;11.48
2017;Hallwilerseelauf;Male;33;M30;6619;110.32;11.48
2009;Hallwilerseelauf;Male;38;M35;6619;110.32;11.48
2002;Hallwilerseelauf;Male;44;M40;6619;110.32;11.48
2017;Hallwilerseelauf;Male;51;M50;6619;110.32;11.48
2014;Hallwilerseelauf;Male;54;M50;6619;110.32;11.48
2005;Hallwilerseelauf;Male;60;M60;6619;110.32;11.48
2007;Hallwilerseelauf;Male;36;M35;6619;110.32;11.48
2004;Hallwilerseelauf;Male;22;M20;6619;110.32;11.48
2000;Hallwilerseelauf;Male;35;M35;6619;110.32;11.48
2013;Hallwilerseelauf;Male;38;M35;6619;110.32;11.48
2007;Hallwilerseelauf;Male;42;M40;6619;110.32;11.48
2001;Hallwilerseelauf;Male;48;M45;6619;110.32;11.48
2014;Hallwilerseelauf;Male;27;M25;6619;110.32;11.47
2013;Hallwilerseelauf;Male;44;M40;6619;110.32;11.47
2000;Hallwilerseelauf;Male;41;M40;6619;110.32;11.47
2011;Hallwilerseelauf;Male;62;M60;6619;110.32;11.47
2007;Hallwilerseelauf;Male;31;M30;6620;110.33;11.47
2008;Hallwilerseelauf;Male;41;M40;6620;110.33;11.47
2005;Hallwilerseelauf;Male;52;M50;6620;110.33;11.47
2016;Hallwilerseelauf;Male;34;M30;6620;110.33;11.47
2007;Hallwilerseelauf;Male;36;M35;6620;110.33;11.47
2011;Hallwilerseelauf;Male;38;M35;6620;110.33;11.47
2011;Hallwilerseelauf;Male;26;M25;6620;110.33;11.47
2015;Hallwilerseelauf;Male;32;M30;6620;110.33;11.47
2012;Hallwilerseelauf;Male;35;M35;6620;110.33;11.47
2016;Hallwilerseelauf;Male;46;M45;6620;110.33;11.47
2013;Hallwilerseelauf;Male;50;M50;6620;110.33;11.47
2004;Hallwilerseelauf;Male;41;M40;6620;110.33;11.47
2012;Hallwilerseelauf;Male;42;M40;6620;110.33;11.47
2012;Hallwilerseelauf;Male;49;M45;6620;110.33;11.47
2013;Hallwilerseelauf;Male;34;M30;6620;110.33;11.47
2003;Hallwilerseelauf;Male;37;M35;6620;110.33;11.47
2012;Hallwilerseelauf;Male;41;M40;6620;110.33;11.47
2013;Hallwilerseelauf;Male;26;M25;6620;110.33;11.47
2019;Hallwilerseelauf;Male;33;M30;6620;110.33;11.47
2006;Hallwilerseelauf;Male;46;M45;6620;110.33;11.47
2013;Hallwilerseelauf;Male;52;M50;6620;110.33;11.47
2016;Hallwilerseelauf;Male;48;M45;6621;110.35;11.47
2018;Hallwilerseelauf;Male;54;M50;6621;110.35;11.47
2013;Hallwilerseelauf;Male;24;M20;6621;110.35;11.47
2013;Hallwilerseelauf;Male;30;M30;6621;110.35;11.47
2010;Hallwilerseelauf;Male;64;M60;6621;110.35;11.47
2019;Hallwilerseelauf;Male;28;M25;6621;110.35;11.47
2007;Hallwilerseelauf;Male;54;M50;6621;110.35;11.47
2019;Hallwilerseelauf;Male;39;M35;6621;110.35;11.47
2014;Hallwilerseelauf;Male;53;M50;6621;110.35;11.47
2014;Hallwilerseelauf;Male;70;M70;6621;110.35;11.47
2017;Hallwilerseelauf;Male;38;M35;6621;110.35;11.47
2015;Hallwilerseelauf;Male;32;M30;6622;110.37;11.47
2001;Hallwilerseelauf;Male;64;M60;6622;110.37;11.47
2008;Hallwilerseelauf;Male;64;M60;6622;110.37;11.47
2009;Hallwilerseelauf;Male;51;M50;6622;110.37;11.47
2006;Hallwilerseelauf;Male;33;M30;6622;110.37;11.47
2019;Hallwilerseelauf;Male;52;M50;6622;110.37;11.47
2013;Hallwilerseelauf;Male;47;M45;6622;110.37;11.47
2016;Hallwilerseelauf;Male;18;M18;6622;110.37;11.47
2006;Hallwilerseelauf;Male;53;M50;6622;110.37;11.47
2013;Hallwilerseelauf;Male;52;M50;6622;110.37;11.47
2010;Hallwilerseelauf;Male;59;M55;6622;110.37;11.47
2011;Hallwilerseelauf;Male;43;M40;6622;110.37;11.47
2019;Hallwilerseelauf;Male;53;M50;6622;110.37;11.47
2011;Hallwilerseelauf;Male;41;M40;6622;110.37;11.47
2007;Hallwilerseelauf;Male;44;M40;6622;110.37;11.47
2013;Hallwilerseelauf;Male;44;M40;6623;110.38;11.47
2000;Hallwilerseelauf;Male;44;M40;6623;110.38;11.47
2007;Hallwilerseelauf;Male;32;M30;6623;110.38;11.47
2008;Hallwilerseelauf;Male;56;M55;6623;110.38;11.47
2004;Hallwilerseelauf;Male;31;M30;6623;110.38;11.47
2014;Hallwilerseelauf;Male;51;M50;6623;110.38;11.47
2014;Hallwilerseelauf;Male;57;M55;6623;110.38;11.47
2009;Hallwilerseelauf;Male;34;M30;6623;110.38;11.47
2019;Hallwilerseelauf;Male;40;M40;6623;110.38;11.47
2008;Hallwilerseelauf;Male;42;M40;6623;110.38;11.47
2018;Hallwilerseelauf;Male;43;M40;6623;110.38;11.47
2007;Hallwilerseelauf;Male;42;M40;6623;110.38;11.47
2015;Hallwilerseelauf;Male;50;M50;6623;110.38;11.47
2015;Hallwilerseelauf;Male;76;M75;6623;110.38;11.47
2013;Hallwilerseelauf;Male;37;M35;6623;110.38;11.47
2009;Hallwilerseelauf;Male;44;M40;6623;110.38;11.47
2008;Hallwilerseelauf;Male;48;M45;6623;110.38;11.47
2008;Hallwilerseelauf;Male;59;M55;6624;110.4;11.47
2006;Hallwilerseelauf;Male;35;M35;6624;110.4;11.47
2013;Hallwilerseelauf;Male;44;M40;6624;110.4;11.47
2011;Hallwilerseelauf;Male;44;M40;6624;110.4;11.47
2010;Hallwilerseelauf;Male;42;M40;6624;110.4;11.47
2005;Hallwilerseelauf;Male;55;M55;6624;110.4;11.47
2007;Hallwilerseelauf;Male;41;M40;6624;110.4;11.47
2016;Hallwilerseelauf;Male;49;M45;6624;110.4;11.47
2000;Hallwilerseelauf;Male;33;M30;6624;110.4;11.47
2011;Hallwilerseelauf;Male;34;M30;6624;110.4;11.47
2017;Hallwilerseelauf;Male;36;M35;6624;110.4;11.47
2007;Hallwilerseelauf;Male;50;M50;6624;110.4;11.47
2009;Hallwilerseelauf;Male;41;M40;6624;110.4;11.47
2012;Hallwilerseelauf;Male;56;M55;6624;110.4;11.47
2019;Hallwilerseelauf;Male;48;M45;6624;110.4;11.47
2018;Hallwilerseelauf;Male;54;M50;6624;110.4;11.47
2013;Hallwilerseelauf;Male;25;M25;6625;110.42;11.47
2009;Hallwilerseelauf;Male;26;M25;6625;110.42;11.47
2012;Hallwilerseelauf;Male;32;M30;6625;110.42;11.47
2008;Hallwilerseelauf;Male;58;M55;6625;110.42;11.47
2009;Hallwilerseelauf;Male;29;M25;6625;110.42;11.47
2007;Hallwilerseelauf;Male;32;M30;6625;110.42;11.47
2009;Hallwilerseelauf;Male;32;M30;6625;110.42;11.47
2004;Hallwilerseelauf;Male;58;M55;6625;110.42;11.47
2007;Hallwilerseelauf;Male;36;M35;6625;110.42;11.46
2007;Hallwilerseelauf;Male;40;M40;6625;110.42;11.46
2015;Hallwilerseelauf;Male;41;M40;6625;110.42;11.46
2005;Hallwilerseelauf;Male;42;M40;6625;110.42;11.46
2002;Hallwilerseelauf;Male;31;M30;6625;110.42;11.46
2016;Hallwilerseelauf;Male;38;M35;6625;110.42;11.46
2019;Hallwilerseelauf;Male;41;M40;6625;110.42;11.46
2010;Hallwilerseelauf;Male;42;M40;6625;110.42;11.46
2016;Hallwilerseelauf;Male;56;M55;6625;110.42;11.46
2012;Hallwilerseelauf;Male;57;M55;6625;110.42;11.46
2002;Hallwilerseelauf;Male;44;M40;6625;110.42;11.46
2012;Hallwilerseelauf;Male;44;M40;6625;110.42;11.46
2006;Hallwilerseelauf;Male;57;M55;6625;110.42;11.46
2008;Hallwilerseelauf;Male;46;M45;6626;110.43;11.46
2006;Hallwilerseelauf;Male;46;M45;6626;110.43;11.46
2012;Hallwilerseelauf;Male;53;M50;6626;110.43;11.46
2009;Hallwilerseelauf;Male;58;M55;6626;110.43;11.46
2007;Hallwilerseelauf;Male;56;M55;6626;110.43;11.46
2008;Hallwilerseelauf;Male;57;M55;6626;110.43;11.46
2003;Hallwilerseelauf;Male;38;M35;6626;110.43;11.46
2012;Hallwilerseelauf;Male;47;M45;6626;110.43;11.46
2009;Hallwilerseelauf;Male;54;M50;6626;110.43;11.46
2016;Hallwilerseelauf;Male;30;M30;6626;110.43;11.46
2015;Hallwilerseelauf;Male;38;M35;6626;110.43;11.46
2004;Hallwilerseelauf;Male;43;M40;6626;110.43;11.46
2017;Hallwilerseelauf;Male;46;M45;6626;110.43;11.46
2007;Hallwilerseelauf;Male;28;M25;6627;110.45;11.46
2016;Hallwilerseelauf;Male;23;M20;6627;110.45;11.46
2017;Hallwilerseelauf;Male;51;M50;6627;110.45;11.46
2007;Hallwilerseelauf;Male;45;M45;6627;110.45;11.46
2013;Hallwilerseelauf;Male;26;M25;6627;110.45;11.46
1999;Hallwilerseelauf;Male;42;M40;6627;110.45;11.46
2001;Hallwilerseelauf;Male;48;M45;6627;110.45;11.46
2008;Hallwilerseelauf;Male;39;M35;6627;110.45;11.46
2017;Hallwilerseelauf;Male;57;M55;6627;110.45;11.46
2008;Hallwilerseelauf;Male;53;M50;6627;110.45;11.46
2015;Hallwilerseelauf;Male;31;M30;6627;110.45;11.46
2006;Hallwilerseelauf;Male;46;M45;6627;110.45;11.46
2012;Hallwilerseelauf;Male;60;M60;6627;110.45;11.46
2014;Hallwilerseelauf;Male;35;M35;6628;110.47;11.46
2012;Hallwilerseelauf;Male;45;M45;6628;110.47;11.46
2001;Hallwilerseelauf;Male;49;M45;6628;110.47;11.46
2008;Hallwilerseelauf;Male;25;M25;6628;110.47;11.46
2002;Hallwilerseelauf;Male;26;M25;6628;110.47;11.46
2011;Hallwilerseelauf;Male;38;M35;6628;110.47;11.46
2000;Hallwilerseelauf;Male;52;M50;6628;110.47;11.46
2010;Hallwilerseelauf;Male;55;M55;6628;110.47;11.46
2006;Hallwilerseelauf;Male;23;M20;6628;110.47;11.46
2010;Hallwilerseelauf;Male;30;M30;6628;110.47;11.46
2017;Hallwilerseelauf;Male;46;M45;6628;110.47;11.46
2003;Hallwilerseelauf;Male;50;M50;6628;110.47;11.46
2008;Hallwilerseelauf;Male;64;M60;6628;110.47;11.46
2018;Hallwilerseelauf;Male;33;M30;6628;110.47;11.46
2015;Hallwilerseelauf;Male;56;M55;6628;110.47;11.46
2016;Hallwilerseelauf;Male;22;M20;6628;110.47;11.46
1999;Hallwilerseelauf;Male;24;M20;6628;110.47;11.46
2007;Hallwilerseelauf;Male;30;M30;6628;110.47;11.46
2009;Hallwilerseelauf;Male;35;M35;6628;110.47;11.46
2013;Hallwilerseelauf;Male;66;M65;6628;110.47;11.46
2003;Hallwilerseelauf;Male;53;M50;6629;110.48;11.46
2008;Hallwilerseelauf;Male;54;M50;6629;110.48;11.46
2004;Hallwilerseelauf;Male;26;M25;6629;110.48;11.46
2009;Hallwilerseelauf;Male;42;M40;6629;110.48;11.46
2002;Hallwilerseelauf;Male;57;M55;6629;110.48;11.46
2006;Hallwilerseelauf;Male;30;M30;6629;110.48;11.46
2017;Hallwilerseelauf;Male;57;M55;6629;110.48;11.46
2015;Hallwilerseelauf;Male;36;M35;6629;110.48;11.46
2014;Hallwilerseelauf;Male;40;M40;6629;110.48;11.46
2011;Hallwilerseelauf;Male;53;M50;6629;110.48;11.46
2004;Hallwilerseelauf;Male;59;M55;6629;110.48;11.46
2008;Hallwilerseelauf;Male;60;M60;6629;110.48;11.46
2010;Hallwilerseelauf;Male;39;M35;6629;110.48;11.46
2009;Hallwilerseelauf;Male;42;M40;6629;110.48;11.46
2008;Hallwilerseelauf;Male;48;M45;6629;110.48;11.46
2003;Hallwilerseelauf;Male;59;M55;6629;110.48;11.46
2019;Hallwilerseelauf;Male;33;M30;6629;110.48;11.46
2014;Hallwilerseelauf;Male;52;M50;6629;110.48;11.46
2011;Hallwilerseelauf;Male;66;M65;6629;110.48;11.46
2013;Hallwilerseelauf;Male;30;M30;6629;110.48;11.46
2002;Hallwilerseelauf;Male;34;M30;6629;110.48;11.46
2016;Hallwilerseelauf;Male;42;M40;6630;110.5;11.46
2008;Hallwilerseelauf;Male;50;M50;6630;110.5;11.46
2014;Hallwilerseelauf;Male;50;M50;6630;110.5;11.46
2015;Hallwilerseelauf;Male;52;M50;6630;110.5;11.46
2012;Hallwilerseelauf;Male;54;M50;6630;110.5;11.46
2014;Hallwilerseelauf;Male;29;M25;6630;110.5;11.46
2014;Hallwilerseelauf;Male;40;M40;6630;110.5;11.46
